,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
361,0.457,https://api.spotify.com/v1/audio-analysis/4iuNZTcvT9diFySSzVsnVS,0.569,217347,0.596,4iuNZTcvT9diFySSzVsnVS,8.99e-05,8,0.205,-6.486,1,0.171,1,93.134,4,https://api.spotify.com/v1/tracks/4iuNZTcvT9diFySSzVsnVS,audio_features,spotify:track:4iuNZTcvT9diFySSzVsnVS,0.757
362,0.559,https://api.spotify.com/v1/audio-analysis/5dxHF4lrDimKqnI3GaZUmC,0.664,284160,0.465,5dxHF4lrDimKqnI3GaZUmC,0.00174,8,0.125,-9.711,0,0.0317,1,127.932,4,https://api.spotify.com/v1/tracks/5dxHF4lrDimKqnI3GaZUmC,audio_features,spotify:track:5dxHF4lrDimKqnI3GaZUmC,0.281
363,0.00981,https://api.spotify.com/v1/audio-analysis/6gsmFgUiSTuinJlScwFODv,0.489,267160,0.757,6gsmFgUiSTuinJlScwFODv,0.0,11,0.234,-4.062,0,0.0926,1,168.004,4,https://api.spotify.com/v1/tracks/6gsmFgUiSTuinJlScwFODv,audio_features,spotify:track:6gsmFgUiSTuinJlScwFODv,0.567
364,0.681,https://api.spotify.com/v1/audio-analysis/7ANroj1yWw0YEGcLf7HO3Q,0.717,257427,0.449,7ANroj1yWw0YEGcLf7HO3Q,0.0,5,0.0902,-9.688,0,0.0596,1,108.802,4,https://api.spotify.com/v1/tracks/7ANroj1yWw0YEGcLf7HO3Q,audio_features,spotify:track:7ANroj1yWw0YEGcLf7HO3Q,0.611
365,0.248,https://api.spotify.com/v1/audio-analysis/5tFDgH6do20IXdSoNBAmXK,0.358,327693,0.541,5tFDgH6do20IXdSoNBAmXK,0.0,2,0.33,-4.237,0,0.0722,1,85.595,3,https://api.spotify.com/v1/tracks/5tFDgH6do20IXdSoNBAmXK,audio_features,spotify:track:5tFDgH6do20IXdSoNBAmXK,0.409
366,0.074,https://api.spotify.com/v1/audio-analysis/2E90KUsor4U2abOJGFKtfx,0.538,232880,0.728,2E90KUsor4U2abOJGFKtfx,0.0,2,0.0776,-3.663,0,0.0524,1,78.427,4,https://api.spotify.com/v1/tracks/2E90KUsor4U2abOJGFKtfx,audio_features,spotify:track:2E90KUsor4U2abOJGFKtfx,0.437
367,0.00551,https://api.spotify.com/v1/audio-analysis/7zIxcV689lVTl924lAf9Kn,0.668,221373,0.724,7zIxcV689lVTl924lAf9Kn,0.0,7,0.218,-5.953,1,0.0536,1,148.522,4,https://api.spotify.com/v1/tracks/7zIxcV689lVTl924lAf9Kn,audio_features,spotify:track:7zIxcV689lVTl924lAf9Kn,0.318
368,0.00867,https://api.spotify.com/v1/audio-analysis/33PowGnnFPgWSGHcGIQX1U,0.63,253840,0.726,33PowGnnFPgWSGHcGIQX1U,0.0,7,0.0864,-5.372,1,0.177,1,133.317,4,https://api.spotify.com/v1/tracks/33PowGnnFPgWSGHcGIQX1U,audio_features,spotify:track:33PowGnnFPgWSGHcGIQX1U,0.327
369,0.0943,https://api.spotify.com/v1/audio-analysis/3BBVKzYSV7iuWutG3saanI,0.814,295360,0.85,3BBVKzYSV7iuWutG3saanI,0.0,2,0.0277,-6.112,1,0.394,1,184.587,3,https://api.spotify.com/v1/tracks/3BBVKzYSV7iuWutG3saanI,audio_features,spotify:track:3BBVKzYSV7iuWutG3saanI,0.717
370,0.0153,https://api.spotify.com/v1/audio-analysis/3uVE5vLKkigiWBOQEgmdDk,0.768,282067,0.867,3uVE5vLKkigiWBOQEgmdDk,0.000385,3,0.0686,-3.652,0,0.185,1,96.431,4,https://api.spotify.com/v1/tracks/3uVE5vLKkigiWBOQEgmdDk,audio_features,spotify:track:3uVE5vLKkigiWBOQEgmdDk,0.559
371,0.495,https://api.spotify.com/v1/audio-analysis/2iO6rOzGHscN0GPetFUnAx,0.671,198293,0.763,2iO6rOzGHscN0GPetFUnAx,0.0,8,0.11,-4.071,1,0.189,1,91.986,4,https://api.spotify.com/v1/tracks/2iO6rOzGHscN0GPetFUnAx,audio_features,spotify:track:2iO6rOzGHscN0GPetFUnAx,0.481
372,0.127,https://api.spotify.com/v1/audio-analysis/0CCDW5SLBppFbtfe2bKwfX,0.783,214560,0.718,0CCDW5SLBppFbtfe2bKwfX,0.0,11,0.128,-6.484,1,0.275,1,98.976,4,https://api.spotify.com/v1/tracks/0CCDW5SLBppFbtfe2bKwfX,audio_features,spotify:track:0CCDW5SLBppFbtfe2bKwfX,0.815
373,0.00408,https://api.spotify.com/v1/audio-analysis/6Y9kdB2O0h9gq9y2vclsWT,0.586,261320,0.619,6Y9kdB2O0h9gq9y2vclsWT,0.0,1,0.134,-6.116,1,0.199,1,120.125,5,https://api.spotify.com/v1/tracks/6Y9kdB2O0h9gq9y2vclsWT,audio_features,spotify:track:6Y9kdB2O0h9gq9y2vclsWT,0.326
374,0.171,https://api.spotify.com/v1/audio-analysis/22UDw8rSfLbUsaAGTXQ4Z8,0.727,284733,0.729,22UDw8rSfLbUsaAGTXQ4Z8,0.0,0,0.07,-2.99,1,0.326,1,117.932,4,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,audio_features,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,0.512
375,0.0811,https://api.spotify.com/v1/audio-analysis/266hoXlxTshUk4XsNQK5to,0.828,469200,0.586,266hoXlxTshUk4XsNQK5to,0.0,8,0.101,-6.274,1,0.205,1,97.01,4,https://api.spotify.com/v1/tracks/266hoXlxTshUk4XsNQK5to,audio_features,spotify:track:266hoXlxTshUk4XsNQK5to,0.802
376,0.113,https://api.spotify.com/v1/audio-analysis/72Oh7sKJUEINkQnoPO4kHS,0.744,234707,0.406,72Oh7sKJUEINkQnoPO4kHS,0.0,8,0.0316,-6.378,0,0.0722,1,89.942,4,https://api.spotify.com/v1/tracks/72Oh7sKJUEINkQnoPO4kHS,audio_features,spotify:track:72Oh7sKJUEINkQnoPO4kHS,0.725
377,0.00469,https://api.spotify.com/v1/audio-analysis/24PWKmemCvqfyVXODhoKHW,0.721,228933,0.621,24PWKmemCvqfyVXODhoKHW,0.0103,1,0.199,-4.378,1,0.306,1,159.967,4,https://api.spotify.com/v1/tracks/24PWKmemCvqfyVXODhoKHW,audio_features,spotify:track:24PWKmemCvqfyVXODhoKHW,0.568
378,0.499,https://api.spotify.com/v1/audio-analysis/1kIzhTj2kFjlUAWoqFEJTi,0.72,263413,0.48,1kIzhTj2kFjlUAWoqFEJTi,0.0,4,0.105,-7.889,1,0.0567,1,127.993,4,https://api.spotify.com/v1/tracks/1kIzhTj2kFjlUAWoqFEJTi,audio_features,spotify:track:1kIzhTj2kFjlUAWoqFEJTi,0.67
379,0.00647,https://api.spotify.com/v1/audio-analysis/6o3s08kk2fQI37vxGZDrJ1,0.835,274387,0.757,6o3s08kk2fQI37vxGZDrJ1,0.0,8,0.29,-5.029,0,0.23,1,82.038,4,https://api.spotify.com/v1/tracks/6o3s08kk2fQI37vxGZDrJ1,audio_features,spotify:track:6o3s08kk2fQI37vxGZDrJ1,0.626
380,0.075,https://api.spotify.com/v1/audio-analysis/0W4NhJhcqKCqEP2GIpDCDq,0.676,255333,0.512,0W4NhJhcqKCqEP2GIpDCDq,0.0,5,0.0805,-4.18,1,0.0286,1,116.69,4,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,audio_features,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,0.333
381,0.102,https://api.spotify.com/v1/audio-analysis/3G94uD2BLCSPLyML8NJBv1,0.877,198217,0.839,3G94uD2BLCSPLyML8NJBv1,0.0,8,0.0735,-3.988,1,0.275,1,71.977,5,https://api.spotify.com/v1/tracks/3G94uD2BLCSPLyML8NJBv1,audio_features,spotify:track:3G94uD2BLCSPLyML8NJBv1,0.926
382,0.0901,https://api.spotify.com/v1/audio-analysis/7aXXjA800sXYKpM8D9pCVT,0.693,278800,0.88,7aXXjA800sXYKpM8D9pCVT,0.0,11,0.211,-3.228,0,0.0661,1,88.088,4,https://api.spotify.com/v1/tracks/7aXXjA800sXYKpM8D9pCVT,audio_features,spotify:track:7aXXjA800sXYKpM8D9pCVT,0.397
383,0.0579,https://api.spotify.com/v1/audio-analysis/0Uc706myy6Th7I6KQ9xA1x,0.931,216000,0.486,0Uc706myy6Th7I6KQ9xA1x,0.0,6,0.161,-10.558,1,0.139,1,120.026,4,https://api.spotify.com/v1/tracks/0Uc706myy6Th7I6KQ9xA1x,audio_features,spotify:track:0Uc706myy6Th7I6KQ9xA1x,0.896
384,0.0043,https://api.spotify.com/v1/audio-analysis/3HVJbdz0V402U5YggQK4Ao,0.658,214960,0.551,3HVJbdz0V402U5YggQK4Ao,0.000108,1,0.197,-6.62,1,0.37,1,138.335,5,https://api.spotify.com/v1/tracks/3HVJbdz0V402U5YggQK4Ao,audio_features,spotify:track:3HVJbdz0V402U5YggQK4Ao,0.442
385,0.00161,https://api.spotify.com/v1/audio-analysis/59xyRqG06dGbTmmJFVFbyQ,0.782,256800,0.63,59xyRqG06dGbTmmJFVFbyQ,0.0,1,0.151,-5.683,1,0.162,1,78.516,4,https://api.spotify.com/v1/tracks/59xyRqG06dGbTmmJFVFbyQ,audio_features,spotify:track:59xyRqG06dGbTmmJFVFbyQ,0.295
386,0.283,https://api.spotify.com/v1/audio-analysis/41D6aNNTmUUd7fWlVNWMN8,0.727,259933,0.913,41D6aNNTmUUd7fWlVNWMN8,0.0,8,0.527,-5.571,0,0.306,1,90.985,4,https://api.spotify.com/v1/tracks/41D6aNNTmUUd7fWlVNWMN8,audio_features,spotify:track:41D6aNNTmUUd7fWlVNWMN8,0.618
387,0.0607,https://api.spotify.com/v1/audio-analysis/3AWY0qfZkOuROo7SHh003L,0.819,284467,0.582,3AWY0qfZkOuROo7SHh003L,0.0,7,0.148,-5.533,0,0.118,1,104.607,4,https://api.spotify.com/v1/tracks/3AWY0qfZkOuROo7SHh003L,audio_features,spotify:track:3AWY0qfZkOuROo7SHh003L,0.635
388,0.0912,https://api.spotify.com/v1/audio-analysis/72by3Re4C3eVEBXvsUo0zV,0.622,284187,0.882,72by3Re4C3eVEBXvsUo0zV,0.0,9,0.216,-5.59,0,0.119,1,77.506,4,https://api.spotify.com/v1/tracks/72by3Re4C3eVEBXvsUo0zV,audio_features,spotify:track:72by3Re4C3eVEBXvsUo0zV,0.762
389,0.00051,https://api.spotify.com/v1/audio-analysis/34LDpnJTzst8uc8T1oSHFy,0.373,229840,0.67,34LDpnJTzst8uc8T1oSHFy,0.0,0,0.304,-7.098,1,0.303,1,184.977,4,https://api.spotify.com/v1/tracks/34LDpnJTzst8uc8T1oSHFy,audio_features,spotify:track:34LDpnJTzst8uc8T1oSHFy,0.274
390,0.0881,https://api.spotify.com/v1/audio-analysis/2nBY2iQvxOIXrdlJvg7ZPo,0.855,223293,0.681,2nBY2iQvxOIXrdlJvg7ZPo,3.7e-06,2,0.0592,-4.955,1,0.0688,1,99.699,4,https://api.spotify.com/v1/tracks/2nBY2iQvxOIXrdlJvg7ZPo,audio_features,spotify:track:2nBY2iQvxOIXrdlJvg7ZPo,0.908
391,0.0847,https://api.spotify.com/v1/audio-analysis/5rXkgeY6rpcHcsolCpXZHR,0.685,236080,0.8,5rXkgeY6rpcHcsolCpXZHR,0.0,1,0.092,-6.564,1,0.298,1,120.226,5,https://api.spotify.com/v1/tracks/5rXkgeY6rpcHcsolCpXZHR,audio_features,spotify:track:5rXkgeY6rpcHcsolCpXZHR,0.483
392,0.448,https://api.spotify.com/v1/audio-analysis/1tWgwttq1I2RlcJFN1dfNh,0.907,253867,0.628,1tWgwttq1I2RlcJFN1dfNh,1.32e-06,10,0.0423,-2.551,0,0.0796,1,94.027,4,https://api.spotify.com/v1/tracks/1tWgwttq1I2RlcJFN1dfNh,audio_features,spotify:track:1tWgwttq1I2RlcJFN1dfNh,0.902
393,0.0308,https://api.spotify.com/v1/audio-analysis/6GdX30E1389PWOcayiiPQE,0.855,239787,0.831,6GdX30E1389PWOcayiiPQE,1.78e-05,1,0.104,-3.333,0,0.238,1,93.972,4,https://api.spotify.com/v1/tracks/6GdX30E1389PWOcayiiPQE,audio_features,spotify:track:6GdX30E1389PWOcayiiPQE,0.942
394,0.0324,https://api.spotify.com/v1/audio-analysis/2WfhlEjoUII31H6imnQdvF,0.839,242560,0.641,2WfhlEjoUII31H6imnQdvF,4.56e-06,10,0.0602,-5.669,0,0.0858,1,97.004,4,https://api.spotify.com/v1/tracks/2WfhlEjoUII31H6imnQdvF,audio_features,spotify:track:2WfhlEjoUII31H6imnQdvF,0.927
395,0.0917,https://api.spotify.com/v1/audio-analysis/3LGeYNY9aWQuBJovOOowqm,0.772,238267,0.59,3LGeYNY9aWQuBJovOOowqm,0.0,6,0.101,-6.957,1,0.183,1,83.998,4,https://api.spotify.com/v1/tracks/3LGeYNY9aWQuBJovOOowqm,audio_features,spotify:track:3LGeYNY9aWQuBJovOOowqm,0.743
396,0.0267,https://api.spotify.com/v1/audio-analysis/1fLibtVj3MrNTwRZq5yUOs,0.748,222200,0.767,1fLibtVj3MrNTwRZq5yUOs,0.0,11,0.334,-7.806,0,0.172,1,133.929,4,https://api.spotify.com/v1/tracks/1fLibtVj3MrNTwRZq5yUOs,audio_features,spotify:track:1fLibtVj3MrNTwRZq5yUOs,0.519
397,0.0119,https://api.spotify.com/v1/audio-analysis/63XXvHR6FfiRDk5lKNNCMI,0.709,281480,0.744,63XXvHR6FfiRDk5lKNNCMI,0.0,11,0.0609,-5.905,0,0.134,1,145.112,4,https://api.spotify.com/v1/tracks/63XXvHR6FfiRDk5lKNNCMI,audio_features,spotify:track:63XXvHR6FfiRDk5lKNNCMI,0.508
398,0.102,https://api.spotify.com/v1/audio-analysis/5Sw4NiI7SniktcUwPweTvs,0.829,259733,0.684,5Sw4NiI7SniktcUwPweTvs,0.0,6,0.348,-6.473,1,0.0606,1,107.985,4,https://api.spotify.com/v1/tracks/5Sw4NiI7SniktcUwPweTvs,audio_features,spotify:track:5Sw4NiI7SniktcUwPweTvs,0.731
399,0.123,https://api.spotify.com/v1/audio-analysis/41IXAUMn3zYmgB6UYIWep4,0.585,239707,0.775,41IXAUMn3zYmgB6UYIWep4,0.0,2,0.0525,-4.857,1,0.322,1,98.133,4,https://api.spotify.com/v1/tracks/41IXAUMn3zYmgB6UYIWep4,audio_features,spotify:track:41IXAUMn3zYmgB6UYIWep4,0.588
400,0.114,https://api.spotify.com/v1/audio-analysis/4iENqwyANM57YUEDcFVpWq,0.736,221400,0.576,4iENqwyANM57YUEDcFVpWq,0.0,6,0.0963,-7.486,0,0.372,1,96.368,4,https://api.spotify.com/v1/tracks/4iENqwyANM57YUEDcFVpWq,audio_features,spotify:track:4iENqwyANM57YUEDcFVpWq,0.761
401,0.239,https://api.spotify.com/v1/audio-analysis/2mghatgMmJoSbX54Ca912g,0.645,313933,0.597,2mghatgMmJoSbX54Ca912g,0.0,11,0.441,-7.266,0,0.28,1,83.049,4,https://api.spotify.com/v1/tracks/2mghatgMmJoSbX54Ca912g,audio_features,spotify:track:2mghatgMmJoSbX54Ca912g,0.523
402,0.377,https://api.spotify.com/v1/audio-analysis/5ZKVNTG7yu7gbX4vryqS2X,0.781,264653,0.869,5ZKVNTG7yu7gbX4vryqS2X,1.2e-06,6,0.301,-6.078,1,0.181,1,97.025,4,https://api.spotify.com/v1/tracks/5ZKVNTG7yu7gbX4vryqS2X,audio_features,spotify:track:5ZKVNTG7yu7gbX4vryqS2X,0.702
403,0.0492,https://api.spotify.com/v1/audio-analysis/5cvMzT7kEvcxcdtcJz1vQY,0.802,214560,0.552,5cvMzT7kEvcxcdtcJz1vQY,1.7e-06,5,0.0224,-4.796,0,0.0503,1,105.481,4,https://api.spotify.com/v1/tracks/5cvMzT7kEvcxcdtcJz1vQY,audio_features,spotify:track:5cvMzT7kEvcxcdtcJz1vQY,0.601
404,0.12,https://api.spotify.com/v1/audio-analysis/45HLgh98kxPEMP1gPAEe8X,0.791,311800,0.665,45HLgh98kxPEMP1gPAEe8X,0.000161,8,0.0961,-9.496,0,0.352,1,177.097,4,https://api.spotify.com/v1/tracks/45HLgh98kxPEMP1gPAEe8X,audio_features,spotify:track:45HLgh98kxPEMP1gPAEe8X,0.792
405,0.0949,https://api.spotify.com/v1/audio-analysis/4GIsskMpViPkt0uzPJTJSp,0.833,286187,0.628,4GIsskMpViPkt0uzPJTJSp,1.6e-06,2,0.282,-7.041,1,0.141,1,106.328,4,https://api.spotify.com/v1/tracks/4GIsskMpViPkt0uzPJTJSp,audio_features,spotify:track:4GIsskMpViPkt0uzPJTJSp,0.645
406,0.657,https://api.spotify.com/v1/audio-analysis/2mp3sLUNQaJ025Lx5f4AAJ,0.446,233440,0.401,2mp3sLUNQaJ025Lx5f4AAJ,0.0,1,0.127,-11.232,1,0.382,1,82.942,4,https://api.spotify.com/v1/tracks/2mp3sLUNQaJ025Lx5f4AAJ,audio_features,spotify:track:2mp3sLUNQaJ025Lx5f4AAJ,0.647
407,0.0361,https://api.spotify.com/v1/audio-analysis/59rtiYOPgMEDf3yPEfU2la,0.86,271053,0.861,59rtiYOPgMEDf3yPEfU2la,4.07e-05,6,0.113,-7.131,0,0.307,1,143.184,4,https://api.spotify.com/v1/tracks/59rtiYOPgMEDf3yPEfU2la,audio_features,spotify:track:59rtiYOPgMEDf3yPEfU2la,0.79
408,0.0688,https://api.spotify.com/v1/audio-analysis/0K3tgQDfulexWyVVDrxqb7,0.641,275027,0.72,0K3tgQDfulexWyVVDrxqb7,0.00286,5,0.193,-5.209,1,0.0336,1,92.988,4,https://api.spotify.com/v1/tracks/0K3tgQDfulexWyVVDrxqb7,audio_features,spotify:track:0K3tgQDfulexWyVVDrxqb7,0.418
409,0.194,https://api.spotify.com/v1/audio-analysis/6s09jyQkHZGzSRijujU3UF,0.527,275360,0.762,6s09jyQkHZGzSRijujU3UF,0.0,0,0.0919,-3.841,1,0.21,1,98.575,4,https://api.spotify.com/v1/tracks/6s09jyQkHZGzSRijujU3UF,audio_features,spotify:track:6s09jyQkHZGzSRijujU3UF,0.915
410,0.184,https://api.spotify.com/v1/audio-analysis/2cYZpcIV39X48RnOFM7w2V,0.643,223507,0.717,2cYZpcIV39X48RnOFM7w2V,0.0,8,0.152,-4.876,0,0.506,1,90.893,4,https://api.spotify.com/v1/tracks/2cYZpcIV39X48RnOFM7w2V,audio_features,spotify:track:2cYZpcIV39X48RnOFM7w2V,0.46
411,0.578,https://api.spotify.com/v1/audio-analysis/62r62ArmWq38cu6QCVgyTc,0.427,193733,0.844,62r62ArmWq38cu6QCVgyTc,0.0,3,0.284,-4.597,0,0.427,1,85.346,4,https://api.spotify.com/v1/tracks/62r62ArmWq38cu6QCVgyTc,audio_features,spotify:track:62r62ArmWq38cu6QCVgyTc,0.716
412,0.369,https://api.spotify.com/v1/audio-analysis/32UioUCnMFsr2UN7SvDyXj,0.569,316053,0.744,32UioUCnMFsr2UN7SvDyXj,0.0,2,0.256,-5.757,0,0.181,1,145.063,4,https://api.spotify.com/v1/tracks/32UioUCnMFsr2UN7SvDyXj,audio_features,spotify:track:32UioUCnMFsr2UN7SvDyXj,0.59
413,0.0223,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,0.638,207627,0.699,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1,0.0917,-5.54,0,0.384,1,92.939,4,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.66
414,0.00376,https://api.spotify.com/v1/audio-analysis/1fLdeDTrJWNkwOeFyAVLvF,0.435,207000,0.802,1fLdeDTrJWNkwOeFyAVLvF,0.0,1,0.467,-6.871,1,0.324,1,84.267,4,https://api.spotify.com/v1/tracks/1fLdeDTrJWNkwOeFyAVLvF,audio_features,spotify:track:1fLdeDTrJWNkwOeFyAVLvF,0.454
415,0.0298,https://api.spotify.com/v1/audio-analysis/7u6aTzXw1JtiK5sr7XctFs,0.759,216707,0.891,7u6aTzXw1JtiK5sr7XctFs,0.0,11,0.141,-2.983,1,0.257,1,98.579,4,https://api.spotify.com/v1/tracks/7u6aTzXw1JtiK5sr7XctFs,audio_features,spotify:track:7u6aTzXw1JtiK5sr7XctFs,0.587
416,0.0154,https://api.spotify.com/v1/audio-analysis/6A71EmfdTryZxflaVpuXy6,0.548,273733,0.815,6A71EmfdTryZxflaVpuXy6,0.0,3,0.12,-4.389,0,0.0376,1,146.934,4,https://api.spotify.com/v1/tracks/6A71EmfdTryZxflaVpuXy6,audio_features,spotify:track:6A71EmfdTryZxflaVpuXy6,0.345
417,0.179,https://api.spotify.com/v1/audio-analysis/2eOuL8KesslTLQERQPu11D,0.669,253067,0.829,2eOuL8KesslTLQERQPu11D,0.0,1,0.241,-3.801,1,0.49,1,118.934,4,https://api.spotify.com/v1/tracks/2eOuL8KesslTLQERQPu11D,audio_features,spotify:track:2eOuL8KesslTLQERQPu11D,0.61
418,0.0508,https://api.spotify.com/v1/audio-analysis/4R6OANdWnhMM9Asu3zjxK6,0.769,282493,0.656,4R6OANdWnhMM9Asu3zjxK6,0.0,1,0.301,-6.561,1,0.181,1,90.029,4,https://api.spotify.com/v1/tracks/4R6OANdWnhMM9Asu3zjxK6,audio_features,spotify:track:4R6OANdWnhMM9Asu3zjxK6,0.391
419,0.057,https://api.spotify.com/v1/audio-analysis/0UZ5D7IZkiR3ZUYl6AK0do,0.88,257000,0.766,0UZ5D7IZkiR3ZUYl6AK0do,0.0,6,0.0414,-4.071,1,0.301,1,106.034,4,https://api.spotify.com/v1/tracks/0UZ5D7IZkiR3ZUYl6AK0do,audio_features,spotify:track:0UZ5D7IZkiR3ZUYl6AK0do,0.658
420,0.022,https://api.spotify.com/v1/audio-analysis/4wEp2IgdHR6GkBMkHZxT6N,0.801,250533,0.881,4wEp2IgdHR6GkBMkHZxT6N,0.000253,0,0.298,-4.656,1,0.0779,1,93.733,4,https://api.spotify.com/v1/tracks/4wEp2IgdHR6GkBMkHZxT6N,audio_features,spotify:track:4wEp2IgdHR6GkBMkHZxT6N,0.429
421,0.0668,https://api.spotify.com/v1/audio-analysis/06iMqWThw4w8fTFyccvOwr,0.854,291782,0.692,06iMqWThw4w8fTFyccvOwr,0.0,7,0.247,-6.625,1,0.0479,1,101.865,4,https://api.spotify.com/v1/tracks/06iMqWThw4w8fTFyccvOwr,audio_features,spotify:track:06iMqWThw4w8fTFyccvOwr,0.753
422,0.15,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg,0.866,249800,0.749,0l3GEbH3CviUytD6iX4wzg,0.0,2,0.0591,-3.977,1,0.253,1,92.077,4,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,audio_features,spotify:track:0l3GEbH3CviUytD6iX4wzg,0.891
423,0.0893,https://api.spotify.com/v1/audio-analysis/0FmCLEHfINGqwlyzvklNqy,0.81,314352,0.791,0FmCLEHfINGqwlyzvklNqy,0.0,7,0.0838,-5.909,1,0.181,1,153.067,4,https://api.spotify.com/v1/tracks/0FmCLEHfINGqwlyzvklNqy,audio_features,spotify:track:0FmCLEHfINGqwlyzvklNqy,0.948
424,0.0918,https://api.spotify.com/v1/audio-analysis/0UNTBB02C1aB55Fu4H63qd,0.764,276596,0.821,0UNTBB02C1aB55Fu4H63qd,0.0,2,0.231,-5.919,1,0.183,1,162.519,4,https://api.spotify.com/v1/tracks/0UNTBB02C1aB55Fu4H63qd,audio_features,spotify:track:0UNTBB02C1aB55Fu4H63qd,0.962
425,0.0154,https://api.spotify.com/v1/audio-analysis/4MMqj7HaLL8BphbBZnlsdq,0.797,236520,0.502,4MMqj7HaLL8BphbBZnlsdq,0.0,10,0.1,-3.925,0,0.0968,1,106.997,4,https://api.spotify.com/v1/tracks/4MMqj7HaLL8BphbBZnlsdq,audio_features,spotify:track:4MMqj7HaLL8BphbBZnlsdq,0.385
426,0.0864,https://api.spotify.com/v1/audio-analysis/666NLsbWOUP3Lo0Ji5U0FS,0.816,247453,0.675,666NLsbWOUP3Lo0Ji5U0FS,0.000143,6,0.0793,-8.23,1,0.198,1,151.444,4,https://api.spotify.com/v1/tracks/666NLsbWOUP3Lo0Ji5U0FS,audio_features,spotify:track:666NLsbWOUP3Lo0Ji5U0FS,0.615
427,0.0504,https://api.spotify.com/v1/audio-analysis/5dLvErR6RBbMMvGuDMdur2,0.547,205640,0.594,5dLvErR6RBbMMvGuDMdur2,0.0,6,0.0746,-8.389,1,0.155,1,81.9,4,https://api.spotify.com/v1/tracks/5dLvErR6RBbMMvGuDMdur2,audio_features,spotify:track:5dLvErR6RBbMMvGuDMdur2,0.501
428,0.533,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,0.797,211120,0.75,6zsk6uF3MxfIeHPlubKBvR,0.108,0,0.095,-9.369,1,0.247,1,177.87,4,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,audio_features,spotify:track:6zsk6uF3MxfIeHPlubKBvR,0.74
429,0.0311,https://api.spotify.com/v1/audio-analysis/0UaMYEvWZi0ZqiDOoHU3YI,0.904,226864,0.813,0UaMYEvWZi0ZqiDOoHU3YI,0.00697,4,0.0471,-7.105,0,0.121,1,125.461,4,https://api.spotify.com/v1/tracks/0UaMYEvWZi0ZqiDOoHU3YI,audio_features,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,0.81
430,0.0129,https://api.spotify.com/v1/audio-analysis/1GIN41bLhiKeEPeC2vXH8i,0.574,267320,0.799,1GIN41bLhiKeEPeC2vXH8i,2.63e-05,0,0.0741,-5.734,1,0.0426,1,199.804,4,https://api.spotify.com/v1/tracks/1GIN41bLhiKeEPeC2vXH8i,audio_features,spotify:track:1GIN41bLhiKeEPeC2vXH8i,0.463
431,0.218,https://api.spotify.com/v1/audio-analysis/0HJYzGavqzjiKMmm4F0UZv,0.646,287000,0.812,0HJYzGavqzjiKMmm4F0UZv,0.0,6,0.299,-3.932,1,0.254,1,95.014,4,https://api.spotify.com/v1/tracks/0HJYzGavqzjiKMmm4F0UZv,audio_features,spotify:track:0HJYzGavqzjiKMmm4F0UZv,0.694
432,0.243,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,0.909,229933,0.539,3RmKpob8xzv1pzHEQrMJah,0.0,8,0.0674,-4.278,0,0.116,1,90.038,4,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,audio_features,spotify:track:3RmKpob8xzv1pzHEQrMJah,0.869
433,0.0783,https://api.spotify.com/v1/audio-analysis/0WgLpgUdThEpA5L5K0SKq7,0.728,239267,0.826,0WgLpgUdThEpA5L5K0SKq7,0.0,1,0.101,-3.763,0,0.0604,1,94.36,4,https://api.spotify.com/v1/tracks/0WgLpgUdThEpA5L5K0SKq7,audio_features,spotify:track:0WgLpgUdThEpA5L5K0SKq7,0.834
434,0.182,https://api.spotify.com/v1/audio-analysis/2tOZtdbkAMQASWokLvSlzj,0.828,233360,0.792,2tOZtdbkAMQASWokLvSlzj,0.0,10,0.281,-5.435,0,0.179,1,134.199,4,https://api.spotify.com/v1/tracks/2tOZtdbkAMQASWokLvSlzj,audio_features,spotify:track:2tOZtdbkAMQASWokLvSlzj,0.777
