,danceability,duration_ms,energy,loudness,mode,target,tempo,valence
1526,0.778,164203,0.552,-5.987,1,0,115.03200000000001,0.499
1527,0.55,204253,0.9359999999999999,-2.8760000000000003,1,0,158.02,0.767
1528,0.43,223373,0.7,-4.638999999999999,1,0,149.964,0.299
1529,0.452,205760,0.97,-3.2110000000000003,1,0,100.99799999999999,0.441
1530,0.584,142444,0.81,-3.092,1,0,119.859,0.57
1531,0.484,196840,0.762,-3.968,0,0,128.944,0.196
1532,0.35700000000000004,192535,0.94,-3.91,1,0,132.827,0.466
1533,0.593,185061,0.759,-5.983,1,0,105.958,0.495
1534,0.423,217003,0.912,-6.582000000000001,1,0,83.50399999999999,0.47700000000000004
1535,0.0825,187520,0.8370000000000001,-3.424,0,0,189.917,0.27699999999999997
1536,0.48200000000000004,223071,0.8809999999999999,-3.707,0,0,128.13299999999998,0.29600000000000004
1537,0.509,170833,0.883,-3.2060000000000004,1,0,203.997,0.863
1538,0.428,212200,0.9329999999999999,-4.107,1,0,95.02,0.17800000000000002
1539,0.5529999999999999,170764,0.968,-1.268,1,0,106.95299999999999,0.642
1540,0.425,198587,0.93,-7.185,1,0,97.561,0.7090000000000001
1541,0.28800000000000003,152402,0.958,-3.638,1,0,134.315,0.6990000000000001
1542,0.387,190177,0.836,-5.212000000000001,1,0,151.918,0.337
1543,0.423,200493,0.9179999999999999,-4.038,1,0,140.07,0.68
1544,0.361,205427,0.991,-3.306,1,0,173.979,0.261
1545,0.5660000000000001,216913,0.741,-4.981,1,0,138.014,0.385
1546,0.598,197589,0.46799999999999997,-6.25,0,0,179.91,0.797
1547,0.6629999999999999,199750,0.488,-7.952999999999999,0,0,136.994,0.647
1548,0.512,162573,0.7040000000000001,-4.739,1,0,198.06599999999997,0.527
1549,0.162,280482,0.732,-10.447000000000001,0,0,165.812,0.149
1550,0.518,190947,0.748,-3.8560000000000003,0,0,150.024,0.664
1551,0.545,261785,0.74,-4.2330000000000005,0,0,125.99799999999999,0.31
1552,0.581,184027,0.934,-5.511,1,0,120.024,0.391
1553,0.611,231999,0.622,-5.075,0,0,146.11,0.5379999999999999
1554,0.442,181133,0.8859999999999999,-5.79,0,0,139.981,0.34
1555,0.364,219720,0.866,-4.772,1,0,183.96900000000002,0.46
1556,0.401,263387,0.845,-5.367999999999999,1,0,137.798,0.76
1557,0.26899999999999996,189760,0.951,-2.823,1,0,206.067,0.48100000000000004
1558,0.774,268053,0.7140000000000001,-5.0089999999999995,0,0,111.964,0.8109999999999999
1559,0.5870000000000001,263717,0.898,-3.91,0,0,102.012,0.473
1560,0.585,206216,0.8909999999999999,-4.431,1,0,162.096,0.727
1561,0.7440000000000001,194520,0.77,-4.071000000000001,0,0,128.005,0.9009999999999999
1562,0.401,164645,0.591,-4.65,1,0,82.132,0.691
1563,0.431,200858,0.986,-4.1419999999999995,1,0,166.074,0.303
1564,0.612,179268,0.622,-6.6979999999999995,1,0,81.97200000000001,0.594
1565,0.71,185800,0.716,-6.777,1,0,97.97399999999999,0.602
1566,0.741,155495,0.7090000000000001,-2.653,1,0,108.84299999999999,0.7879999999999999
1567,0.546,178278,0.907,-5.256,0,0,155.02,0.802
1568,0.499,219789,0.643,-4.64,1,0,125.18,0.135
1569,0.5539999999999999,220878,0.915,-8.52,1,0,127.99700000000001,0.327
1570,0.703,200967,0.562,-8.232999999999999,1,0,96.053,0.183
1571,0.469,210629,0.759,-5.119,1,0,130.045,0.332
1572,0.7190000000000001,196341,0.44,-6.266,0,0,133.013,0.505
1573,0.568,201857,0.807,-5.894,0,0,110.98100000000001,0.71
1574,0.39,211692,0.9420000000000001,-4.811,0,0,76.48100000000001,0.332
1575,0.6559999999999999,159268,0.935,-2.476,1,0,120.01100000000001,0.9159999999999999
1576,0.564,154293,0.8009999999999999,-4.73,0,0,105.01,0.401
1577,0.726,206160,0.695,-6.932,1,0,127.52600000000001,0.86
1578,0.45399999999999996,214794,0.893,-1.963,0,0,147.97799999999998,0.299
1579,0.541,237568,0.718,-5.544,0,0,146.037,0.541
1580,0.493,214147,0.606,-4.437,0,0,175.896,0.573
1581,0.43799999999999994,195987,0.778,-7.452000000000001,1,0,95.775,0.457
1582,0.47100000000000003,205213,0.8490000000000001,-3.6180000000000003,1,0,120.59200000000001,0.628
1583,0.45899999999999996,215000,0.977,-2.57,0,0,160.042,0.419
1584,0.324,160587,0.948,-4.609,1,0,90.542,0.342
1585,0.66,194000,0.5920000000000001,-5.568,0,0,139.984,0.20600000000000002
1586,0.62,187248,0.934,-5.715,1,0,102.01,0.47
1587,0.674,219133,0.85,-5.343,0,0,122.92399999999999,0.6920000000000001
1588,0.28,268659,0.6,-6.947,0,0,94.37,0.0514
1589,0.38299999999999995,193611,0.873,-5.082,0,0,119.29299999999999,0.344
1590,0.545,220129,0.78,-4.975,0,0,126.014,0.47700000000000004
1591,0.514,195250,0.956,-3.003,0,0,174.03799999999998,0.436
1592,0.433,268105,0.7240000000000001,-6.126,0,0,174.00599999999997,0.6890000000000001
1593,0.564,149507,0.5579999999999999,-7.018,0,0,87.73100000000001,0.456
1594,0.528,195576,0.9309999999999999,-5.313,0,0,126.054,0.495
1595,0.49,193490,0.7040000000000001,-6.853,1,0,136.94799999999998,0.306
1596,0.563,207775,0.617,-4.166,1,0,119.949,0.22899999999999998
1597,0.361,271227,0.42,-11.572000000000001,0,0,86.68700000000001,0.0846
1598,0.49200000000000005,205859,0.861,-5.118,1,0,134.108,0.27699999999999997
1599,0.561,208800,0.8059999999999999,-4.809,1,0,140.07,0.61
1600,0.429,189755,0.955,-3.437,0,0,201.076,0.75
1601,0.58,203864,0.733,-6.797999999999999,0,0,95.99700000000001,0.688
1602,0.5489999999999999,228904,0.6559999999999999,-6.515,1,0,180.043,0.594
1603,0.564,146562,0.903,-2.34,1,0,146.94899999999998,0.7659999999999999
1604,0.526,229733,0.85,-3.009,0,0,151.94,0.314
1605,0.44,208173,0.5329999999999999,-5.318,1,0,144.039,0.461
1606,0.613,152468,0.608,-5.428999999999999,0,0,87.46700000000001,0.523
1607,0.569,197673,0.685,-6.086,0,0,189.938,0.37200000000000005
1608,0.537,156057,0.778,-5.817,1,0,166.958,0.8440000000000001
1609,0.434,196160,0.932,-3.363,1,0,118.973,0.265
1610,0.617,182987,0.502,-6.3389999999999995,0,0,95.92399999999999,0.41100000000000003
1611,0.45899999999999996,222173,0.932,-2.251,1,0,166.017,0.58
1612,0.455,215227,0.912,-5.188,1,0,158.048,0.602
1613,0.42,230240,0.632,-4.915,1,0,133.442,0.47700000000000004
